symbol_pvc,p_value_chi2,symbol_pvfe,p_value_fisher_exact,symbol_as,accuracy_score,symbol_ars,adjusted_rand_score,symbol_mc,matthews_corrcoef,symbol_mis,mutual_info_score
"('TKFEN', 'KCHOL')",1.6927228440579296e-52,"('ARCLK', 'TTKOM')",6.423223972327379e-54,"('KOZAL', 'SAHOL')",0.065895440236389,"('TUPRS', 'HALKB')",0.00028348665999599997,"('SODA', 'HALKB')",0.023998416442407997,"('KOZAA', 'TCELL')",0.001264542938385
"('ARCLK', 'TTKOM')",2.5796186767124697e-52,"('GARAN', 'SODA')",1.6013014057280998e-53,"('KOZAA', 'VAKBN')",0.067032233851799,"('SODA', 'EKGYO')",0.00028590874972099994,"('TSKB', 'ASELS')",0.024015441117245,"('TSKB', 'EREGL')",0.0012668957457519997
"('ARCLK', 'AKBNK')",3.0110320498648295e-52,"('TKFEN', 'KCHOL')",1.6828414923266796e-53,"('BIMAS', 'ISCTR')",0.067084559293847,"('PGSUS', 'AKBNK')",0.000288200689553,"('TSKB', 'TTKOM')",0.024072444445883998,"('BIMAS', 'KOZAA')",0.001303593005231
"('GARAN', 'SODA')",7.776885744925638e-52,"('ARCLK', 'AKBNK')",3.321427027124e-53,"('THYAO', 'TUPRS')",0.067381462949726,"('AKBNK', 'PETKM')",0.00030329977563800005,"('ISCTR', 'DOHOL')",0.024361036286383,"('VAKBN', 'EKGYO')",0.0013067256824230002
"('SAHOL', 'ISCTR')",1.4426068581856397e-51,"('KCHOL', 'TCELL')",1.6018011121499297e-52,"('HALKB', 'YKBNK')",0.06738519212746,"('KOZAA', 'KCHOL')",0.000303909589791,"('ISCTR', 'EKGYO')",0.024363293142355,"('SISE', 'BIMAS')",0.0013111695764779997
"('KCHOL', 'TCELL')",2.0215657967379097e-51,"('SAHOL', 'ISCTR')",2.26663394175274e-52,"('YKBNK', 'DOHOL')",0.067438494934877,"('KOZAA', 'VAKBN')",0.00030564678924,"('KOZAL', 'EREGL')",0.024528143361677,"('PETKM', 'FROTO')",0.0013462997530780002
"('KCHOL', 'ASELS')",2.3120335065614597e-51,"('TAVHL', 'SAHOL')",3.3061406811278895e-52,"('PGSUS', 'EREGL')",0.067881109141555,"('KOZAA', 'TOASO')",0.00032119752110100003,"('SODA', 'TUPRS')",0.024686919032952004,"('KCHOL', 'KRDMD')",0.001351454656812
"('FROTO', 'ARCLK')",2.3810134713708894e-51,"('FROTO', 'ARCLK')",3.6636910059318895e-52,"('THYAO', 'ISCTR')",0.069034517258629,"('TCELL', 'SISE')",0.00032529939161999997,"('DOHOL', 'TAVHL')",0.024714117208783998,"('KOZAA', 'VAKBN')",0.001360641134243
"('FROTO', 'TCELL')",6.66084345077405e-51,"('ARCLK', 'GARAN')",5.018730118431899e-52,"('KOZAA', 'SAHOL')",0.069454302534341,"('TUPRS', 'SODA')",0.00032588322999400004,"('FROTO', 'ISCTR')",0.024808182696085,"('SODA', 'TCELL')",0.0013632251959549999
"('TAVHL', 'SAHOL')",8.080297346511349e-51,"('BIMAS', 'ARCLK')",7.763937375330389e-52,"('KOZAL', 'TTKOM')",0.06947852464401,"('KOZAA', 'SAHOL')",0.000328603358301,"('THYAO', 'KRDMD')",0.024879086383246003,"('KOZAA', 'GARAN')",0.0014159149513699998
"('ARCLK', 'GARAN')",1.4962590295742199e-50,"('FROTO', 'TCELL')",1.4286161871318097e-51,"('ISCTR', 'YKBNK')",0.069809846314144,"('SISE', 'YKBNK')",0.00033300241379500005,"('EKGYO', 'ASELS')",0.024991623137427,"('SISE', 'KOZAA')",0.0014172493681160003
"('BIMAS', 'ARCLK')",1.8415785165969896e-50,"('THYAO', 'TAVHL')",1.60356009357419e-51,"('TUPRS', 'SISE')",0.069946010797841,"('VAKBN', 'PETKM')",0.000333778630579,"('PETKM', 'TOASO')",0.025210654587578,"('BIMAS', 'TUPRS')",0.0014242173580799999
"('THYAO', 'TAVHL')",4.257040802807359e-50,"('TAVHL', 'EREGL')",7.123916931215979e-51,"('GARAN', 'SODA')",0.07033589639821901,"('KOZAL', 'TOASO')",0.0003337929818770001,"('SISE', 'BIMAS')",0.025378430179654996,"('KOZAA', 'SAHOL')",0.001428567109001
"('ARCLK', 'TKFEN')",4.607718185928459e-50,"('ARCLK', 'TKFEN')",1.3837908278364099e-50,"('TOASO', 'HALKB')",0.070706745623069,"('SISE', 'PETKM')",0.00033536291373500006,"('DOHOL', 'SISE')",0.025423765139862997,"('AKBNK', 'EKGYO')",0.0014405146058170002
"('TAVHL', 'EREGL')",6.601118137972749e-50,"('KCHOL', 'TTKOM')",1.4623031529060097e-50,"('VAKBN', 'KRDMD')",0.07082233792168902,"('GARAN', 'YKBNK')",0.00033989197542100004,"('TOASO', 'SODA')",0.025518211903608996,"('TUPRS', 'YKBNK')",0.001448729820163
"('KCHOL', 'TTKOM')",4.18241759166704e-49,"('KCHOL', 'ASELS')",3.1753551629932895e-50,"('KOZAL', 'EREGL')",0.07084505414049601,"('KOZAL', 'THYAO')",0.0003442855186,"('PGSUS', 'KOZAL')",0.025600369420712005,"('KOZAA', 'ASELS')",0.001448805195476
"('FROTO', 'BIMAS')",4.30721394814101e-49,"('FROTO', 'BIMAS')",4.574854191392609e-50,"('TCELL', 'HALKB')",0.071200581487217,"('PGSUS', 'BIMAS')",0.00034797641650599994,"('TKFEN', 'TUPRS')",0.025612425234122996,"('PGSUS', 'KOZAA')",0.001460899891588
"('TOASO', 'TAVHL')",7.982129392580722e-49,"('TAVHL', 'TTKOM')",7.495918041418049e-50,"('TKFEN', 'AKBNK')",0.071663619744059,"('KCHOL', 'SODA')",0.000348431856731,"('TAVHL', 'HALKB')",0.025677744519165,"('PGSUS', 'KCHOL')",0.001477969320532
"('TCELL', 'KOZAL')",9.297000679215401e-49,"('TOASO', 'TAVHL')",7.817792616770098e-50,"('TAVHL', 'HALKB')",0.071943687243366,"('SODA', 'DOHOL')",0.00035008307211400005,"('KOZAA', 'TCELL')",0.025762365006351002,"('TKFEN', 'HALKB')",0.00148988354291
"('TAVHL', 'THYAO')",1.0537045044694e-48,"('GARAN', 'KCHOL')",9.967354762456308e-50,"('SAHOL', 'SISE')",0.07210205213533,"('KOZAL', 'ARCLK')",0.0003529099093969999,"('PGSUS', 'TAVHL')",0.026127340098992,"('PGSUS', 'TOASO')",0.0014908458112529996
"('TTKOM', 'ARCLK')",1.5609686443949997e-48,"('KCHOL', 'TKFEN')",1.3347441422248701e-49,"('TUPRS', 'SODA')",0.07267703765992,"('PGSUS', 'FROTO')",0.000355219097177,"('AKBNK', 'BIMAS')",0.026283742673977994,"('FROTO', 'TUPRS')",0.001514900871803
"('TAVHL', 'TTKOM')",1.6277306703884698e-48,"('TCELL', 'KOZAL')",1.3831847264197303e-49,"('KOZAA', 'EREGL')",0.072743938005166,"('ASELS', 'KRDMD')",0.00035630172218400005,"('KCHOL', 'KRDMD')",0.026306208033511,"('TKFEN', 'SODA')",0.0015221959385400001
"('GARAN', 'KCHOL')",1.74238319971692e-48,"('TOASO', 'EREGL')",2.4445912044824e-49,"('TTKOM', 'SISE')",0.072910824453169,"('BIMAS', 'TUPRS')",0.00035661339363,"('FROTO', 'KOZAA')",0.026368318115892,"('TUPRS', 'KOZAA')",0.001529008508293
"('KCHOL', 'TKFEN')",2.0073445167048798e-48,"('TTKOM', 'ARCLK')",2.78698370498166e-49,"('KOZAA', 'TTKOM')",0.07294515543122,"('KOZAA', 'ARCLK')",0.00036154173919300005,"('SISE', 'FROTO')",0.026547271554044998,"('SODA', 'VAKBN')",0.0015358334816600002
"('TAVHL', 'ARCLK')",2.6756445598624102e-48,"('TKFEN', 'AKBNK')",9.26969746261899e-49,"('EREGL', 'SISE')",0.073093722043888,"('EREGL', 'YKBNK')",0.00036684456944800005,"('KOZAA', 'THYAO')",0.026716339049534,"('ASELS', 'PETKM')",0.0015361987718739997
"('TAVHL', 'GARAN')",5.51407629641195e-48,"('TAVHL', 'GARAN')",9.604826003439591e-49,"('HALKB', 'KRDMD')",0.073202614379085,"('FROTO', 'TUPRS')",0.000373777838701,"('AKBNK', 'EKGYO')",0.026758167602457,"('DOHOL', 'ARCLK')",0.001557958624655
"('TOASO', 'EREGL')",6.73351604498823e-48,"('PGSUS', 'ISCTR')",9.630366977449849e-49,"('BIMAS', 'TUPRS')",0.074307817589577,"('PGSUS', 'KCHOL')",0.000376294657325,"('KOZAA', 'VAKBN')",0.026850639970082003,"('BIMAS', 'KOZAL')",0.001558973965809
"('PGSUS', 'ARCLK')",2.11563453818026e-47,"('HALKB', 'EREGL')",1.65452837303484e-48,"('TKFEN', 'VAKBN')",0.074679238784121,"('EREGL', 'KRDMD')",0.00037848452401300004,"('SODA', 'TCELL')",0.026882887252594,"('TUPRS', 'BIMAS')",0.001559018835927
"('TKFEN', 'AKBNK')",2.24540044862513e-47,"('TAVHL', 'THYAO')",1.8042646257690697e-48,"('AKBNK', 'SISE')",0.074681566931026,"('PGSUS', 'TAVHL')",0.00039346344431599994,"('ASELS', 'BIMAS')",0.027219723912934,"('DOHOL', 'TCELL')",0.0015631591226120001
"('PGSUS', 'ISCTR')",2.3258121086504897e-47,"('PGSUS', 'ARCLK')",2.1323052911777802e-48,"('DOHOL', 'TSKB')",0.075564971751413,"('AKBNK', 'KRDMD')",0.0003958303996630001,"('TUPRS', 'YKBNK')",0.027432175115721998,"('FROTO', 'THYAO')",0.0015658100423820002
"('HALKB', 'EREGL')",5.37327294133771e-47,"('TAVHL', 'ARCLK')",2.17469260645833e-48,"('ASELS', 'HALKB')",0.07602693362784599,"('PGSUS', 'KOZAL')",0.00040285069338,"('TKFEN', 'HALKB')",0.027780764972900003,"('PGSUS', 'SAHOL')",0.0015774841826810002
"('TKFEN', 'ISCTR')",5.43807553935324e-47,"('TOASO', 'TTKOM')",2.83178890720225e-48,"('ISCTR', 'KRDMD')",0.076436432966462,"('TUPRS', 'SISE')",0.00040662990110800005,"('KOZAA', 'SAHOL')",0.027808090470682,"('SODA', 'YKBNK')",0.001578999390209
"('GARAN', 'TAVHL')",5.62786276210322e-47,"('HALKB', 'SAHOL')",3.1525637596131595e-48,"('ARCLK', 'HALKB')",0.07679522404260401,"('SODA', 'YKBNK')",0.00040886114052599996,"('ASELS', 'PETKM')",0.027960556260479,"('TOASO', 'TUPRS')",0.001588246850635
"('TAVHL', 'TKFEN')",5.81974109278249e-47,"('TKFEN', 'ISCTR')",3.561479937950049e-48,"('SAHOL', 'SODA')",0.077640268605361,"('TKFEN', 'ISCTR')",0.0004154101520530001,"('BIMAS', 'TUPRS')",0.028031809738491002,"('SODA', 'ISCTR')",0.0015987221207379998
"('TOASO', 'TTKOM')",5.873274808519e-47,"('ASELS', 'TOASO')",3.9284075418236096e-48,"('EKGYO', 'TSKB')",0.077981651376147,"('ARCLK', 'SODA')",0.00041768633344,"('PETKM', 'FROTO')",0.028067512482237007,"('PETKM', 'TUPRS')",0.001613027386344
"('KCHOL', 'PGSUS')",7.576075107272378e-47,"('KCHOL', 'PGSUS')",4.110060982182911e-48,"('FROTO', 'HALKB')",0.078296114423789,"('SODA', 'PETKM')",0.000435313712436,"('SODA', 'YKBNK')",0.028177600035732997,"('TKFEN', 'FROTO')",0.001615582431121
"('ASELS', 'TOASO')",7.712147715365349e-47,"('TAVHL', 'TKFEN')",4.1750674707415594e-48,"('PGSUS', 'ASELS')",0.078454572704182,"('GARAN', 'KRDMD')",0.00043916882961000004,"('TKFEN', 'SODA')",0.028208644660265,"('KOZAA', 'TKFEN')",0.0016244855747650003
"('AKBNK', 'ARCLK')",1.13152061557048e-46,"('AKBNK', 'ARCLK')",6.83138709095824e-48,"('TKFEN', 'TTKOM')",0.078912180814355,"('KOZAA', 'TTKOM')",0.00044032931060000003,"('KOZAA', 'GARAN')",0.028323257086342996,"('TAVHL', 'TUPRS')",0.001636694824255
"('HALKB', 'SAHOL')",1.23668532975658e-46,"('TOASO', 'PGSUS')",7.45027275500885e-48,"('TKFEN', 'SAHOL')",0.079031353775823,"('KOZAA', 'ASELS')",0.0004452558304619999,"('YKBNK', 'EREGL')",0.028383398370461003,"('TCELL', 'KRDMD')",0.001640600291703
"('PGSUS', 'AKBNK')",1.53320249292337e-46,"('PGSUS', 'AKBNK')",7.79193472361323e-48,"('EREGL', 'SODA')",0.07923137667807299,"('KOZAA', 'GARAN')",0.000447159386938,"('KOZAA', 'ASELS')",0.028513500875148,"('TKFEN', 'KOZAL')",0.0016462256004049999
"('TOASO', 'PGSUS')",1.6359938316703499e-46,"('ISCTR', 'HALKB')",9.562955874383709e-48,"('TTKOM', 'SODA')",0.079627133872417,"('FROTO', 'KOZAL')",0.000448574540812,"('BIMAS', 'KOZAA')",0.028661618815927003,"('TTKOM', 'PETKM')",0.0016476864029389999
"('BIMAS', 'TKFEN')",2.5193571932664998e-46,"('GARAN', 'TAVHL')",1.2316231302581298e-47,"('KCHOL', 'HALKB')",0.081284291810608,"('PGSUS', 'VAKBN')",0.00045083504606300006,"('PETKM', 'TUPRS')",0.028730909330216,"('KOZAA', 'PGSUS')",0.001661933319242
"('GARAN', 'TUPRS')",3.0421662586781798e-46,"('BIMAS', 'TKFEN')",1.7193071481544e-47,"('TCELL', 'ISCTR')",0.08153393822515899,"('SAHOL', 'KRDMD')",0.00045326166008800004,"('PGSUS', 'KCHOL')",0.028734986080195,"('TKFEN', 'BIMAS')",0.001681198546911
"('ISCTR', 'HALKB')",3.75668031429891e-46,"('KCHOL', 'GARAN')",1.9379033709379697e-47,"('ASELS', 'ISCTR')",0.081616651222468,"('KOZAL', 'PGSUS')",0.000458169207686,"('SODA', 'EKGYO')",0.028788565942938,"('PGSUS', 'AKBNK')",0.001681772574502
"('TOASO', 'GARAN')",4.3064287408672e-46,"('TOASO', 'GARAN')",3.1243608129572e-47,"('DOHOL', 'EKGYO')",0.081943437273387,"('TAVHL', 'TUPRS')",0.000458241365091,"('TTKOM', 'PETKM')",0.028871485165360002,"('EKGYO', 'TAVHL')",0.0016902752946420002
"('KCHOL', 'GARAN')",5.741905462913949e-46,"('TCELL', 'SODA')",3.660643497614129e-47,"('TCELL', 'TUPRS')",0.083007196061103,"('TSKB', 'HALKB')",0.00046689367751,"('TCELL', 'KRDMD')",0.028978776821962995,"('EKGYO', 'KOZAA')",0.0016967074181320004
"('ASELS', 'ARCLK')",1.2144046490820599e-45,"('ASELS', 'ARCLK')",5.277233484172389e-47,"('PETKM', 'DOHOL')",0.08323787705230999,"('DOHOL', 'EKGYO')",0.000469436660977,"('PGSUS', 'SAHOL')",0.029058418756967998,"('PGSUS', 'ARCLK')",0.0017120291921400002
"('TCELL', 'SODA')",1.63550482953682e-45,"('ARCLK', 'TAVHL')",4.3478377726706e-46,"('PGSUS', 'KCHOL')",0.08361931998728998,"('ASELS', 'SISE')",0.000469714416634,"('PGSUS', 'KOZAA')",0.029114208591349,"('PGSUS', 'ISCTR')",0.001715051494723
"('ARCLK', 'TAVHL')",9.850161205844359e-45,"('GARAN', 'TUPRS')",5.4648153176228195e-46,"('TKFEN', 'EREGL')",0.084262541626383,"('TOASO', 'TUPRS')",0.00047413497747400004,"('KRDMD', 'ARCLK')",0.029229196467367,"('BIMAS', 'AKBNK')",0.001721133877471
"('TOASO', 'TKFEN')",1.64774402844377e-44,"('VAKBN', 'KRDMD')",8.16555564209435e-46,"('TOASO', 'ISCTR')",0.084406801494268,"('AKBNK', 'YKBNK')",0.00047418832911600003,"('PGSUS', 'TOASO')",0.029296314887772998,"('PETKM', 'TOASO')",0.001723466473739
"('KCHOL', 'SAHOL')",2.36474988817855e-44,"('TOASO', 'TKFEN')",8.17101212398936e-46,"('THYAO', 'AKBNK')",0.08443787546486098,"('KOZAA', 'THYAO')",0.000476469948761,"('FROTO', 'TUPRS')",0.029300596355315,"('ASELS', 'FROTO')",0.001727363707005
"('EREGL', 'TUPRS')",4.27209661576971e-44,"('EREGL', 'TUPRS')",1.3668961222703698e-45,"('TAVHL', 'ISCTR')",0.084496820569533,"('KOZAA', 'TCELL')",0.000477588005527,"('SISE', 'KOZAA')",0.029317456250486002,"('HALKB', 'DOHOL')",0.001729069487505
"('ARCLK', 'ASELS')",4.32138459042781e-44,"('ARCLK', 'ASELS')",2.0536196355983495e-45,"('AKBNK', 'SODA')",0.08486307553415598,"('TSKB', 'KOZAL')",0.0004930020841050001,"('KRDMD', 'TAVHL')",0.029386593308591,"('HALKB', 'BIMAS')",0.001731818527519
"('VAKBN', 'KRDMD')",6.723927255004349e-44,"('VAKBN', 'KCHOL')",8.328168565129821e-45,"('ASELS', 'TUPRS')",0.08536845852616601,"('THYAO', 'TUPRS')",0.000494497917788,"('KRDMD', 'SAHOL')",0.029710525049161,"('SODA', 'KCHOL')",0.0017331134824300001
"('AKBNK', 'SODA')",1.1948485382735499e-43,"('PGSUS', 'SAHOL')",9.131039366745458e-45,"('KOZAL', 'ASELS')",0.085655493374873,"('PGSUS', 'EREGL')",0.000497958900679,"('HALKB', 'DOHOL')",0.029770314475990003,"('BIMAS', 'GARAN')",0.001738853918615
"('TTKOM', 'KOZAA')",1.2859701254297e-43,"('KCHOL', 'SAHOL')",1.11584647844217e-44,"('BIMAS', 'VAKBN')",0.085691622741927,"('PGSUS', 'KOZAA')",0.00050002155999,"('SODA', 'VAKBN')",0.029771133642908,"('TOASO', 'KOZAL')",0.0017400535091460002
"('PGSUS', 'SAHOL')",1.28765262858771e-43,"('VAKBN', 'KOZAA')",2.9306393998723705e-44,"('THYAO', 'SAHOL')",0.085740846681922,"('FROTO', 'VAKBN')",0.000500269086099,"('SODA', 'ISCTR')",0.029805048234479,"('GARAN', 'PETKM')",0.001756579827033
"('ARCLK', 'KCHOL')",2.05425724768371e-43,"('FROTO', 'TAVHL')",4.79528992239149e-44,"('BIMAS', 'AKBNK')",0.086170756646217,"('PETKM', 'KCHOL')",0.00050039238605,"('TOASO', 'TUPRS')",0.029841357754993997,"('ASELS', 'YKBNK')",0.0017627163970989998
"('VAKBN', 'KCHOL')",2.11361441400427e-43,"('ARCLK', 'ISCTR')",6.042180790752949e-44,"('ARCLK', 'ISCTR')",0.086597868151266,"('TSKB', 'GARAN')",0.000504485136203,"('ASELS', 'YKBNK')",0.029947234305032003,"('THYAO', 'BIMAS')",0.0017645916006949999
"('VAKBN', 'KOZAA')",3.70917090987125e-43,"('THYAO', 'TUPRS')",6.826378029038119e-44,"('TUPRS', 'HALKB')",0.08721488595438201,"('TSKB', 'KOZAA')",0.0005056237156259999,"('GARAN', 'PETKM')",0.029957193785225,"('DOHOL', 'TKFEN')",0.0018059147963679998
"('SAHOL', 'TAVHL')",6.0587297675777005e-43,"('SAHOL', 'TAVHL')",7.920277016756371e-44,"('TOASO', 'TUPRS')",0.087459063764207,"('SISE', 'FROTO')",0.00051340298421,"('PGSUS', 'AKBNK')",0.030015892838603,"('TUPRS', 'PETKM')",0.001810057367711
"('TTKOM', 'HALKB')",7.15537465192005e-43,"('TAVHL', 'FROTO')",1.1775583415929099e-43,"('PGSUS', 'GARAN')",0.08773318975073598,"('PGSUS', 'ASELS')",0.0005193106966809999,"('PGSUS', 'ISCTR')",0.030090349299966,"('ARCLK', 'BIMAS')",0.0018278315882820002
"('ARCLK', 'ISCTR')",8.745480001434278e-43,"('ARCLK', 'KCHOL')",1.41923504502372e-43,"('KOZAA', 'KCHOL')",0.087957743538352,"('TCELL', 'HALKB')",0.000520372904886,"('SISE', 'EKGYO')",0.030247663233128996,"('KOZAA', 'TTKOM')",0.0018472063045770002
"('FROTO', 'TAVHL')",1.1286729958055899e-42,"('KCHOL', 'FROTO')",1.59077097031164e-43,"('FROTO', 'ISCTR')",0.08809988294966802,"('KCHOL', 'HALKB')",0.0005285521153,"('TAVHL', 'TUPRS')",0.030374577179611,"('TKFEN', 'KOZAA')",0.0018569460288339998
"('TTKOM', 'TOASO')",1.34026057362452e-42,"('KCHOL', 'VAKBN')",3.0956027319256193e-43,"('KOZAL', 'KCHOL')",0.088227909222598,"('TKFEN', 'AKBNK')",0.000529825153895,"('TKFEN', 'FROTO')",0.030506599254155,"('TCELL', 'SISE')",0.0018592114935650002
"('THYAO', 'TUPRS')",1.44421933336085e-42,"('TTKOM', 'HALKB')",3.3643740396040795e-43,"('KOZAL', 'GARAN')",0.08834691479319601,"('PGSUS', 'TTKOM')",0.000534126307362,"('TUPRS', 'BIMAS')",0.030525075085225,"('SODA', 'TTKOM')",0.001864682835481
"('TAVHL', 'FROTO')",1.59269504798098e-42,"('TTKOM', 'TOASO')",4.20370822359786e-43,"('THYAO', 'VAKBN')",0.088937093275488,"('FROTO', 'KOZAA')",0.00053621787105,"('PETKM', 'KOZAL')",0.030568313320692996,"('BIMAS', 'THYAO')",0.001869730207183
"('FROTO', 'KCHOL')",1.7471622684445298e-42,"('AKBNK', 'SODA')",5.9610894878403005e-43,"('TAVHL', 'TUPRS')",0.089563031576048,"('DOHOL', 'TOASO')",0.000545509949785,"('TUPRS', 'PETKM')",0.030580408569522998,"('FROTO', 'GARAN')",0.001875745773264
"('GARAN', 'FROTO')",3.03897180797303e-42,"('TTKOM', 'KOZAA')",6.72184000407216e-43,"('KOZAA', 'ASELS')",0.08992425028535901,"('DOHOL', 'TAVHL')",0.000546209433744,"('EREGL', 'PETKM')",0.030595809733114,"('THYAO', 'SISE')",0.001883741263736
"('KCHOL', 'FROTO')",3.09690998027759e-42,"('EREGL', 'SODA')",6.96521559484442e-43,"('ARCLK', 'TUPRS')",0.091019993222636,"('SODA', 'AKBNK')",0.000546743128184,"('BIMAS', 'AKBNK')",0.03072929919452,"('SISE', 'EKGYO')",0.001888934712874
"('KCHOL', 'VAKBN')",3.10738499975707e-42,"('ASELS', 'SODA')",1.0502473995285298e-42,"('PGSUS', 'FROTO')",0.091487973000939,"('TCELL', 'SODA')",0.000549297423034,"('KRDMD', 'BIMAS')",0.030809477057001,"('SODA', 'ARCLK')",0.001900014492411
"('AKBNK', 'KOZAA')",3.76114725463653e-42,"('AKBNK', 'TUPRS')",1.2285046790360601e-42,"('THYAO', 'TTKOM')",0.09218150170485699,"('TUPRS', 'BIMAS')",0.000553452702708,"('SODA', 'KCHOL')",0.030975111553973003,"('TSKB', 'VAKBN')",0.0019015897201920002
"('TOASO', 'BIMAS')",4.6934743436445195e-42,"('FROTO', 'KCHOL')",1.3027866912482999e-42,"('BIMAS', 'TTKOM')",0.09258260802588,"('SODA', 'HALKB')",0.000555215779395,"('KOZAA', 'TKFEN')",0.031114306070697,"('SODA', 'THYAO')",0.001903409704471
"('ASELS', 'SODA')",4.7694567025502694e-42,"('HALKB', 'TCELL')",1.6243037177388298e-42,"('KOZAA', 'GARAN')",0.092634207240949,"('SODA', 'TUPRS')",0.0005703037003370001,"('TUPRS', 'KOZAA')",0.031247621900296,"('SISE', 'KOZAL')",0.00190866313627
"('EREGL', 'SODA')",8.199261593480359e-42,"('TOASO', 'BIMAS')",1.7038608103519797e-42,"('KCHOL', 'ISCTR')",0.092643827813492,"('ISCTR', 'PETKM')",0.000571670175526,"('PGSUS', 'ARCLK')",0.031273490526935004,"('GARAN', 'YKBNK')",0.0019155726218930001
"('PGSUS', 'TOASO')",2.44110643371048e-41,"('AKBNK', 'KOZAA')",2.1224030027593997e-42,"('PGSUS', 'TAVHL')",0.09331595842735901,"('TTKOM', 'KRDMD')",0.000574216033153,"('TCELL', 'SISE')",0.031296479278323,"('THYAO', 'FROTO')",0.001918645267865
"('AKBNK', 'TUPRS')",3.3966729333142495e-41,"('PGSUS', 'TOASO')",2.47632265316986e-42,"('VAKBN', 'SISE')",0.09441384736428,"('SISE', 'KRDMD')",0.000574624786517,"('FROTO', 'THYAO')",0.031326572846296,"('PETKM', 'KOZAL')",0.001924725505813
"('HALKB', 'TCELL')",3.5296198026206395e-41,"('KCHOL', 'THYAO')",3.99011586812055e-42,"('HALKB', 'SISE')",0.094489662269623,"('TKFEN', 'FROTO')",0.000580368743367,"('THYAO', 'SISE')",0.031343220070468,"('SODA', 'FROTO')",0.001925312818988
"('KCHOL', 'THYAO')",4.63615631926957e-41,"('PGSUS', 'KCHOL')",4.4575468626539895e-42,"('PGSUS', 'TCELL')",0.095087841694679,"('TOASO', 'ISCTR')",0.0005824283718239999,"('SISE', 'DOHOL')",0.031400028514869,"('SODA', 'EKGYO')",0.001928573122969
"('PGSUS', 'KCHOL')",5.545008759723999e-41,"('ARCLK', 'EREGL')",5.921377206552751e-42,"('THYAO', 'EREGL')",0.095417301829268,"('SAHOL', 'SISE')",0.00058901852773,"('GARAN', 'YKBNK')",0.031448729463344,"('EKGYO', 'KOZAL')",0.0019309025149
"('ARCLK', 'EREGL')",8.915175905407799e-41,"('GARAN', 'FROTO')",1.70884869961596e-41,"('BIMAS', 'SAHOL')",0.09592695188263099,"('PETKM', 'BIMAS')",0.000590757593163,"('TUPRS', 'KRDMD')",0.031449493817779,"('YKBNK', 'KOZAA')",0.001933479490169
"('PGSUS', 'KOZAA')",1.1007558678127798e-40,"('BIMAS', 'TTKOM')",1.7157208878590698e-41,"('KCHOL', 'TUPRS')",0.096345919610232,"('SODA', 'KRDMD')",0.000598461113561,"('BIMAS', 'KOZAL')",0.031584325617557,"('EREGL', 'PETKM')",0.001941036497726
"('BIMAS', 'TTKOM')",1.55050652429287e-40,"('EREGL', 'HALKB')",2.08432099338415e-41,"('SISE', 'HALKB')",0.09636273044344801,"('ARCLK', 'HALKB')",0.0005985695891679999,"('KOZAA', 'TTKOM')",0.031589985759409,"('ASELS', 'KOZAL')",0.0019421176430179999
"('TTKOM', 'KCHOL')",3.62695505434825e-40,"('PGSUS', 'KOZAA')",2.36492567787372e-41,"('FROTO', 'TUPRS')",0.096396781591324,"('SODA', 'GARAN')",0.000607513134674,"('SODA', 'FROTO')",0.031641119501863,"('SISE', 'DOHOL')",0.001946336024529
"('SAHOL', 'FROTO')",4.4866302774383094e-40,"('TTKOM', 'KCHOL')",4.3412645783333393e-41,"('KOZAA', 'FROTO')",0.09701757685957302,"('BIMAS', 'AKBNK')",0.000610212580923,"('TKFEN', 'BIMAS')",0.031693277738776005,"('FROTO', 'VAKBN')",0.0019484389540779998
"('EREGL', 'HALKB')",4.801582144928731e-40,"('EREGL', 'KOZAL')",9.900331070694418e-41,"('SODA', 'HALKB')",0.09768763472467198,"('ARCLK', 'TUPRS')",0.000611427325035,"('TKFEN', 'KOZAL')",0.03193493747003,"('ARCLK', 'KOZAL')",0.001952517199417
"('KCHOL', 'BIMAS')",1.6182851131875398e-39,"('SAHOL', 'FROTO')",1.2165496441947498e-40,"('TUPRS', 'ISCTR')",0.09772495347860001,"('PGSUS', 'TOASO')",0.00061624505827,"('ASELS', 'FROTO')",0.031957110310512994,"('FROTO', 'AKBNK')",0.001957105585655
"('EREGL', 'KOZAL')",1.78115326375465e-39,"('KCHOL', 'BIMAS')",1.5660838061631997e-40,"('KOZAL', 'FROTO')",0.098291177210536,"('TAVHL', 'ISCTR')",0.000616572395354,"('BIMAS', 'GARAN')",0.032117270960017,"('KCHOL', 'KOZAL')",0.001965093843933
"('SAHOL', 'HALKB')",3.63809206533457e-39,"('THYAO', 'SODA')",2.9896066030543793e-40,"('ASELS', 'AKBNK')",0.09864127527549,"('YKBNK', 'EREGL')",0.000620334194598,"('SAHOL', 'PETKM')",0.032123794190806,"('TTKOM', 'YKBNK')",0.001967430046882
"('TOASO', 'THYAO')",3.7144444092231394e-39,"('SAHOL', 'HALKB')",6.34650734109253e-40,"('TAVHL', 'AKBNK')",0.09954423037083099,"('ASELS', 'BIMAS')",0.000623427538413,"('TTKOM', 'YKBNK')",0.032134161854538996,"('HALKB', 'FROTO')",0.0019745507936600004
